DateTime,Seq Count,Timestamp 1,Timestamp 2,FP Temp,DIBTemp,HVTemp,HVVolts,HVCurrent,Amps_1v5,Amps_3v3_D,Amps_3v3_A,phRate,goodCmdCount,errorCount,HeaterPWM,HeaterAccum,sysError
2025-03-17_16-59-45,63001,1,3708,-20.00192482430336,3.4321847682088276,1.1460938923606392,-1.3855,0.15196062,148.396792,57.66287199999999,47.662743999999975,3,128,0,23.0576,14,111
2025-03-17_17-00-46,63013,1,3768,-20.00093248394218,3.4321847682088276,1.1405904484639962,-1.4057,0.16058676,153.31064800000001,59.11763199999996,47.68429599999996,3,128,0,23.0048,14,111
2025-03-17_17-01-46,63025,1,3828,-19.998947788542324,3.4321847682088276,1.1394896042302065,-1.335,0.18629604,153.127456,59.10685599999999,47.69507199999998,5,128,0,22.9056,14,111
2025-03-17_17-02-46,63037,1,3888,-19.99795543349512,3.4380641632905053,1.1449933071756533,-1.3754,0.16633752,148.78472799999997,57.67364799999996,47.64119199999999,3,128,0,22.849600000000002,14,111
2025-03-17_17-03-45,63049,1,3948,-19.998947788542324,3.4410035181265926,1.1405904484639962,-1.3855,0.18054527999999997,148.80628000000002,57.68442399999998,47.673519999999996,5,128,0,22.8992,14,111
2025-03-17_17-04-45,63061,1,4008,-20.00192482430336,3.4380641632905053,1.1515960419582854,-1.3754,0.16278557999999999,149.02179999999998,57.6952,47.71662399999997,2,128,0,23.043200000000002,14,111
2025-03-17_17-05-45,63073,1,4068,-19.999940138689922,3.4410035181265926,1.147194425773705,-1.3754,0.17902301999999998,153.105904,59.10685599999999,47.662743999999975,1,128,0,22.9344,14,111
2025-03-17_17-06-46,63085,1,4128,-19.99795543349512,3.446881542458385,1.142791981439359,-1.3552,0.17631677999999998,148.827832,57.72752800000001,47.619640000000004,3,128,0,22.8272,14,111
2025-03-17_17-07-46,63097,1,4188,-20.00192482430336,3.4703845039481394,1.1493953373343118,-1.3552,0.16819805999999998,153.27832,59.08530400000001,47.705848,2,128,0,23.016000000000002,14,111
2025-03-17_17-08-46,63109,1,4248,-20.00192482430336,3.4733213465812582,1.1548967111084494,-1.3653,0.16988946,148.687744,67.307392,49.30069599999996,6,128,0,23.008000000000003,14,111
2025-03-17_17-09-46,63121,1,4308,-20.00093248394218,3.4762579609154614,1.1537965397463523,-1.3754,0.17158085999999997,148.42912,57.07019199999996,47.68429599999996,6,128,0,22.947200000000002,14,111
2025-03-17_17-10-46,63133,1,4368,-19.999940138689922,3.4791943469646753,1.1515960419582854,-1.3754,0.17597849999999998,148.418344,57.11329599999999,47.65196800000001,0,128,0,22.8896,14,111
2025-03-17_17-11-45,63145,1,4428,-19.998947788542324,3.4791943469646753,1.1504957155070912,-1.4057,0.16735235999999998,149.000248,57.04863999999998,47.71662399999997,5,128,0,22.820800000000002,14,111
2025-03-17_17-12-45,63157,1,4488,-19.999940138689922,3.4791943469646753,1.1570968988317816,-1.3552,0.16464611999999998,148.978696,57.10251999999997,47.72739999999999,3,128,0,22.856,14,111
2025-03-17_17-13-45,63169,1,4548,-19.99795543349512,3.4791943469646753,1.1614966546275127,-1.3956,0.15077664,148.483,57.091744000000006,47.68429599999996,5,128,0,22.744,14,111
2025-03-17_17-14-45,63181,1,4608,-20.00093248394218,3.4791943469646753,1.1581969152181841,-1.3653,0.18291323999999998,148.881712,57.091744000000006,47.673519999999996,5,128,0,22.878400000000003,14,111
2025-03-17_17-15-45,63193,1,4668,-19.998947788542324,3.4791943469646753,1.1592968799712082,-1.3754,0.16007934,153.32142399999998,58.49262399999998,47.673519999999996,4,128,0,22.7664,14,111
2025-03-17_17-16-46,63205,1,4728,-20.00192482430336,3.4791943469646753,1.163696222901649,-1.3552,0.17750075999999998,148.827832,57.07019199999996,47.673519999999996,2,128,0,22.9056,14,111
2025-03-17_17-17-46,63217,1,4788,-19.99795543349512,3.482130504742571,1.1691942413257834,-1.3552,0.17580936,148.72007200000002,57.059416,47.69507199999998,3,128,0,22.6992,13,111
2025-03-17_17-18-46,63229,1,4848,-20.00093248394218,3.490937608587757,1.163696222901649,-1.3754,0.17377968,148.78472799999997,57.07019199999996,47.68429599999996,4,128,0,22.8432,13,111
2025-03-17_17-19-46,63241,1,4908,-19.99795543349512,3.499742658490959,1.163696222901649,-1.3552,0.16515354,148.98947199999998,57.080967999999984,47.662743999999975,2,128,0,22.691200000000002,13,111
2025-03-17_17-20-46,63253,1,4968,-19.998947788542324,3.5026772187584925,1.1647959296767993,-1.3754,0.17750075999999998,148.795504,57.059416,47.705848,5,128,0,22.736,13,111
2025-03-17_17-21-46,63265,1,5028,-19.998947788542324,3.5144131783638386,1.1779883930760633,-1.3148,0.17530194,153.13823200000002,58.47107199999999,47.673519999999996,2,128,0,22.7296,13,111
2025-03-17_17-22-46,63277,1,5088,-20.00093248394218,3.5261454882907515,1.172492434190957,-1.3552,0.19745928,148.827832,57.07019199999996,47.65196800000001,0,128,0,22.8256,13,111
2025-03-17_17-23-46,63289,1,5148,-20.00093248394218,3.5232127529178854,1.1735917288567208,-1.3754,0.18223667999999998,148.43989599999998,57.080967999999984,47.69507199999998,4,128,0,22.819200000000002,13,111
2025-03-17_17-24-46,63301,1,5208,-20.00093248394218,3.5261454882907515,1.1757901638299586,-1.3754,0.20202605999999998,148.83860799999997,57.080967999999984,47.673519999999996,7,128,0,22.816000000000003,13,111
2025-03-17_17-25-46,63313,1,5268,-19.996963073544052,3.5261454882907515,1.1757901638299586,-1.3451,0.18409721999999998,148.80628000000002,57.07019199999996,47.673519999999996,2,128,0,22.608,13,111
2025-03-17_17-26-46,63325,1,5328,-19.996963073544052,3.5261454882907515,1.1812853514273485,-1.335,0.20946821999999998,148.418344,57.07019199999996,47.65196800000001,2,128,0,22.6032,13,111
2025-03-17_17-27-46,63337,1,5388,-20.00192482430336,3.5261454882907515,1.1823842347901206,-1.3552,0.17936129999999997,153.13823200000002,58.49262399999998,47.69507199999998,5,128,0,22.848000000000003,13,111
2025-03-17_17-28-46,63349,1,5448,-20.00192482430336,3.5261454882907515,1.18458184745964,-1.3249,0.16515354,148.795504,57.091744000000006,47.64119199999999,6,128,0,22.8432,13,111
2025-03-17_17-29-46,63361,1,5508,-20.00192482430336,3.5261454882907515,1.1856805767916399,-1.3249,0.19153937999999998,148.81705599999998,57.11329599999999,47.71662399999997,5,128,0,22.84,13,111
2025-03-17_17-30-45,63373,1,5568,-20.00192482430336,3.529077995614159,1.1911734539277745,-1.3552,0.18511206,148.46144800000002,57.080967999999984,47.673519999999996,0,128,0,22.84,13,111
2025-03-17_17-31-45,63385,1,5628,-20.00192482430336,3.5466682512920613,1.1856805767916399,-1.3552,0.17665505999999997,148.81705599999998,57.10251999999997,47.69507199999998,3,128,0,22.8336,13,111
2025-03-17_17-32-45,63397,1,5688,-19.999940138689922,3.5495991626573016,1.196665049679197,-1.3653,0.19931981999999998,148.827832,57.10251999999997,47.662743999999975,0,128,0,22.7328,13,111
2025-03-17_17-33-45,63409,1,5748,-20.00192482430336,3.555460301585839,1.1900749810617128,-1.335,0.21183617999999999,153.11667999999997,58.48184799999996,47.69507199999998,4,128,0,22.8304,13,111
2025-03-17_17-34-45,63421,1,5808,-19.999940138689922,3.5642503006816924,1.1933702459062943,-1.3451,0.21877091999999998,148.827832,57.07019199999996,47.65196800000001,2,128,0,22.724800000000002,13,111
2025-03-17_17-35-45,63433,1,5868,-20.00192482430336,3.567179844623297,1.1955668329640758,-1.3451,0.19306163999999998,148.78472799999997,57.080967999999984,47.65196800000001,2,128,0,22.819200000000002,13,111
2025-03-17_17-36-45,63445,1,5928,-19.99795543349512,3.5701091607094213,1.1955668329640758,-1.3249,0.21251273999999998,148.83860799999997,57.03786400000001,47.662743999999975,8,128,0,22.6176,13,111
2025-03-17_17-37-45,63457,1,5988,-20.00093248394218,3.573038248953935,1.1999593927205439,-1.3552,0.2081151,148.849384,57.10251999999997,47.64119199999999,2,128,0,22.7664,13,111
2025-03-17_17-38-45,63469,1,6048,-19.996963073544052,3.573038248953935,1.2032532753705851,-1.3552,0.17547107999999997,148.83860799999997,57.080967999999984,47.68429599999996,1,128,0,22.561600000000002,13,111
2025-03-17_17-39-45,63481,1,6108,-20.00192482430336,3.573038248953935,1.2032532753705851,-1.3451,0.20608542,153.13823200000002,58.49262399999998,47.69507199999998,1,128,0,22.8112,13,111
2025-03-17_17-40-46,63493,1,6168,-20.00093248394218,3.573038248953935,1.2021553656208255,-1.335,0.2131893,148.83860799999997,57.07019199999996,47.662743999999975,3,128,0,22.755200000000002,13,111
2025-03-17_17-41-46,63505,1,6228,-19.99795543349512,3.573038248953935,1.2065466979694577,-1.335,0.1776699,153.14900799999998,58.49262399999998,47.69507199999998,1,128,0,22.6032,13,111
2025-03-17_17-42-46,63517,1,6288,-20.00093248394218,3.5759671093707652,1.2109372130541374,-1.3148,0.19323078,148.81705599999998,57.080967999999984,47.65196800000001,3,128,0,22.7472,13,111
2025-03-17_17-43-45,63529,1,6348,-19.99795543349512,3.573038248953935,1.2065466979694577,-1.3249,0.19745928,148.81705599999998,57.059416,47.662743999999975,2,128,0,22.593600000000002,13,111
