DateTime,Seq Count,Timestamp 1,Timestamp 2,FP Temp,DIBTemp,HVTemp,HVVolts,HVCurrent,Amps_1v5,Amps_3v3_D,Amps_3v3_A,phRate,goodCmdCount,errorCount,HeaterPWM,HeaterAccum,sysError
2025-03-17_02-39-45,52681,0,17644,34864,52432,41482,256,994,27617,36132,37010,3,124,0,23501,87,111
2025-03-17_02-40-45,52693,0,17704,34864,52432,41489,257,1123,27633,36133,37010,4,124,0,23507,87,111
2025-03-17_02-41-45,52705,0,17764,34864,52432,41484,257,997,27618,36133,37011,1,124,0,23519,87,111
2025-03-17_02-42-45,52717,0,17824,34862,52432,41484,254,938,27618,36130,37012,5,124,0,23468,87,111
2025-03-17_02-43-45,52729,0,17884,34861,52432,41486,256,1010,27617,36132,37009,4,124,0,23448,87,111
2025-03-17_02-44-45,52741,0,17944,34861,52432,41488,254,955,27617,36131,37013,1,124,0,23460,87,111
2025-03-17_02-45-44,52753,0,18004,34861,52432,41488,252,1007,27619,36130,37010,4,124,0,23473,88,111
2025-03-17_02-46-44,52765,0,18064,34864,52432,41491,255,1128,27632,36133,37009,6,124,0,23579,88,111
2025-03-17_02-47-44,52777,0,18124,34863,52432,41494,253,1099,27633,36134,37011,3,124,0,23557,88,111
2025-03-17_02-48-44,52789,0,18184,34863,52434,41496,257,1160,27665,36135,37014,5,124,0,23565,88,111
2025-03-17_02-49-43,52801,0,18244,34863,52435,41495,253,1188,27659,36130,37006,3,124,0,23571,88,111
2025-03-17_02-50-43,52813,0,18304,34862,52433,41501,253,1118,27633,36134,37009,7,124,0,23544,88,111
2025-03-17_02-51-45,52825,0,18364,34863,52435,41502,259,1024,27623,36131,37016,6,124,0,23576,88,111
2025-03-17_02-52-44,52837,0,18424,34862,52437,41497,255,1046,27630,36130,37015,5,124,0,23544,88,111
2025-03-17_02-53-44,52849,0,18484,34862,52437,41497,255,1205,27664,36134,37008,3,124,0,23540,88,111
2025-03-17_02-54-44,52861,0,18544,34863,52445,41504,256,1293,27660,36135,37007,3,124,0,23567,88,111
2025-03-17_02-55-44,52873,0,18604,34859,52446,41508,255,1079,27633,36134,37018,6,124,0,23437,88,111
2025-03-17_02-56-44,52885,0,18664,34861,52447,41510,254,1251,27633,36133,37006,6,124,0,23489,88,111
2025-03-17_02-57-44,52897,0,18724,34858,52443,41506,255,1317,27661,36134,37008,0,124,0,23383,88,111
2025-03-17_02-58-46,52909,0,18784,34864,52448,41512,257,1305,27660,36135,37020,1,124,0,23554,87,111
2025-03-17_02-59-45,52921,0,18844,34858,52448,41502,254,1298,27660,36128,37015,1,124,0,23348,87,111
2025-03-17_03-00-45,52933,0,18904,34864,52448,41514,259,2010,27844,36134,37010,3,124,0,23512,87,111
2025-03-17_03-01-45,52945,0,18964,34859,52448,41513,256,1315,27659,36134,37011,1,124,0,23329,87,111
2025-03-17_03-02-45,52957,0,19024,34860,52448,41516,254,1294,27662,36130,37008,3,124,0,23326,87,111
2025-03-17_03-03-45,52969,0,19084,34857,52448,41509,254,1220,27631,36133,37011,3,124,0,23196,86,111
2025-03-17_03-04-47,52981,0,19144,34856,52448,41503,255,1310,27656,36129,37013,8,124,0,23125,86,111
2025-03-17_03-05-46,52993,0,19204,34861,52448,41514,252,1249,27634,36130,37007,2,124,0,23240,86,111
2025-03-17_03-06-46,53005,0,19264,34851,52448,41510,252,1232,27664,36133,37022,2,124,0,22889,85,111
2025-03-17_03-07-46,53017,0,19324,34859,52448,41505,253,854,27619,36134,37008,2,124,0,23099,85,111
2025-03-17_03-08-46,53029,0,19384,34864,52448,41505,254,1106,27634,36134,37007,2,124,0,23214,85,111
2025-03-17_03-09-46,53041,0,19444,34857,52448,41503,258,1256,27633,36129,37012,1,124,0,22952,84,111
2025-03-17_03-10-46,53053,0,19504,34862,52445,41508,253,1285,27658,36135,37010,2,124,0,23070,84,111
2025-03-17_03-11-46,53065,0,19564,34860,52444,41509,258,1314,27630,36131,37011,3,124,0,22972,84,111
2025-03-17_03-12-45,53077,0,19624,34858,52438,41509,256,1324,27660,36130,37010,6,124,0,22872,83,111
2025-03-17_03-13-45,53089,0,19684,34863,52436,41498,256,1373,27658,36133,37017,5,124,0,22995,83,111
2025-03-17_03-14-45,53101,0,19744,34864,52436,41505,254,1334,27660,36135,37015,5,124,0,22996,83,111
2025-03-17_03-15-45,53113,0,19804,34859,52434,41496,253,1191,27631,36134,37007,1,124,0,22808,83,111
2025-03-17_03-16-45,53125,0,19864,34858,52433,41501,255,1313,27660,36134,37007,3,124,0,22750,83,111
2025-03-17_03-17-45,53137,0,19924,34857,52432,41500,253,1222,27667,36133,37008,4,124,0,22692,82,111
2025-03-17_03-18-45,53149,0,19984,34863,52432,41495,256,1347,27629,36130,37008,1,124,0,22859,82,111
2025-03-17_03-19-46,53161,0,20044,34857,52432,41496,254,1265,27635,36128,37013,2,124,0,22649,82,111
2025-03-17_03-20-46,53173,0,20104,34858,52432,41488,254,1199,27661,36134,37012,5,124,0,22659,82,111
2025-03-17_03-21-46,53185,0,20164,34863,52432,41493,255,1252,27628,36129,37015,2,124,0,22795,82,111
2025-03-17_03-22-46,53197,0,20224,34860,52432,41482,257,1282,27659,36130,37012,4,124,0,22681,81,111
2025-03-17_03-23-47,53209,0,20284,34860,52432,41481,255,1314,27657,36133,37006,3,124,0,22666,81,111
2025-03-17_03-24-47,53221,0,20344,34860,52430,41482,255,1390,27631,36130,37009,5,124,0,22650,81,111
2025-03-17_03-25-47,53233,0,20404,34861,52431,41487,256,6697,28716,36002,37006,5,124,0,22671,81,111
2025-03-17_03-26-47,53245,0,20464,34862,52432,41475,252,1218,27668,36131,37023,8,124,0,22695,81,111
2025-03-17_03-27-46,53257,0,20524,34862,52431,41483,255,1226,27628,36134,37009,4,124,0,22694,81,111
2025-03-17_03-28-46,53269,0,20584,34861,52426,41483,258,1239,27635,36131,37010,3,124,0,22664,81,111
2025-03-17_03-29-46,53281,0,20644,34862,52424,41483,255,1161,27665,36131,37016,2,124,0,22701,81,111
2025-03-17_03-30-46,53293,0,20704,34862,52421,41480,253,1250,27632,36131,37014,4,124,0,22710,81,111
2025-03-17_03-31-47,53305,0,20764,34862,52417,41479,253,1190,27668,36129,37014,4,124,0,22722,81,111
2025-03-17_03-32-47,53317,0,20824,34863,52417,41477,257,1220,27635,36130,37019,0,124,0,22769,81,111
2025-03-17_03-33-47,53329,0,20884,34864,52417,41472,257,1335,27661,36130,37017,5,124,0,22818,82,111
2025-03-17_03-34-47,53341,0,20944,34863,52417,41478,256,1136,27633,36133,37011,1,124,0,22805,82,111
2025-03-17_03-35-47,53353,0,21004,34864,52417,41473,254,1168,27664,36133,37015,6,124,0,22857,82,111
2025-03-17_03-36-47,53365,0,21064,34864,52417,41476,256,1241,27635,36135,37010,5,124,0,22876,82,111
2025-03-17_03-37-46,53377,0,21124,34864,52416,41478,255,1169,27665,36133,37015,2,124,0,22896,82,111
2025-03-17_03-38-46,53389,0,21184,34864,52417,41472,256,1223,27661,36133,37007,4,124,0,22915,82,111
2025-03-17_03-39-46,53401,0,21244,34862,52417,41476,255,1156,27660,36134,37012,3,124,0,22873,82,111
2025-03-17_03-40-46,53413,0,21304,34864,52417,41473,252,1137,27635,36130,37013,8,124,0,22953,83,111
2025-03-17_03-41-46,53425,0,21364,34864,52417,41473,252,1034,27619,36132,37007,6,124,0,22972,83,111
2025-03-17_03-42-46,53437,0,21424,34863,52417,41475,254,1021,27617,36060,37014,2,124,0,22960,83,111
2025-03-17_03-43-45,53449,0,21484,34864,52417,41473,253,1040,27630,36069,37011,8,124,0,23010,83,111
2025-03-17_03-44-45,53461,0,21544,34864,52419,41474,255,1160,27659,36067,37011,1,124,0,23033,83,111
2025-03-17_03-45-45,53473,0,21604,34863,52417,41470,256,1044,27633,36069,37020,1,124,0,23026,83,111
2025-03-17_03-46-45,53485,0,21664,34863,52418,41472,255,981,27617,36072,37013,1,124,0,23048,84,111
2025-03-17_03-47-46,53497,0,21724,34864,52416,41468,251,960,27616,36068,37004,4,124,0,23095,84,111
2025-03-17_03-48-46,53509,0,21784,34864,52416,41476,255,1192,27657,36069,37007,4,124,0,23114,84,111
2025-03-17_03-49-46,53521,0,21844,34861,52421,41470,256,880,27615,36072,37015,4,124,0,23038,84,111
2025-03-17_03-50-46,53533,0,21904,34863,52419,41469,257,866,27614,36066,37013,4,124,0,23123,84,111
2025-03-17_03-51-46,53545,0,21964,34864,52419,41473,255,956,27617,36071,37009,1,124,0,23176,84,111
2025-03-17_03-52-45,53557,0,22024,34864,52421,41473,256,934,27656,36069,37009,4,124,0,23199,85,111
2025-03-17_03-53-45,53569,0,22084,34864,52424,41471,253,987,27649,36067,37004,6,124,0,23222,85,111
2025-03-17_03-54-47,53581,0,22144,34864,52428,41469,255,1003,27619,36071,37014,4,124,0,23245,85,111
2025-03-17_03-55-46,53593,0,22204,34863,52425,41469,256,1053,27633,36070,37006,6,124,0,23237,85,111
2025-03-17_03-56-46,53605,0,22264,34864,52431,41477,257,954,27614,36071,37014,2,124,0,23288,85,111
2025-03-17_03-57-46,53617,0,22324,34864,52430,41481,255,852,27613,36071,37008,2,124,0,23307,85,111
2025-03-17_03-58-46,53629,0,22384,34863,52431,41480,256,778,27663,36068,37012,5,124,0,23292,86,111
2025-03-17_03-59-46,53641,0,22444,34863,52431,41480,256,1020,27619,36068,37013,3,124,0,23307,86,111
2025-03-17_04-00-46,53653,0,22504,34863,52432,41476,258,947,27617,36071,37014,3,124,0,23318,86,111
2025-03-17_04-01-46,53665,0,22564,34861,52432,41483,257,731,27617,36068,37016,3,124,0,23264,86,111
2025-03-17_04-02-45,53677,0,22624,34863,52432,41477,259,726,27614,36071,37020,3,124,0,23334,86,111
2025-03-17_04-03-45,53689,0,22684,34864,52432,41481,254,717,27610,36072,37017,1,124,0,23373,86,111
2025-03-17_04-04-45,53701,0,22744,34864,52432,41487,259,715,27615,36070,37009,1,124,0,23379,86,111
2025-03-17_04-05-45,53713,0,22804,34863,52433,41480,258,780,27664,36068,37012,2,124,0,23355,86,111
2025-03-17_04-06-45,53725,0,22864,34863,52432,41486,256,790,27656,36073,37007,4,124,0,23365,86,111
2025-03-17_04-07-45,53737,0,22924,34861,52432,41488,256,943,27616,36071,37011,3,124,0,23314,86,111
2025-03-17_04-08-45,53749,0,22984,34864,52432,41480,256,943,27613,36068,37007,4,124,0,23421,86,111
2025-03-17_04-09-45,53761,0,23044,34862,52432,41489,255,762,27654,36071,37011,2,124,0,23372,86,111
2025-03-17_04-10-46,53773,0,23104,34864,52433,41485,262,803,27663,36070,37009,3,124,0,23451,87,111
2025-03-17_04-11-46,53785,0,23164,34864,52433,41485,255,851,27612,36068,37008,4,124,0,23467,87,111
2025-03-17_04-12-46,53797,0,23224,34864,52433,41490,257,929,27612,36070,37015,7,124,0,23483,87,111
2025-03-17_04-13-46,53809,0,23284,34864,52433,41490,261,988,27617,36071,37015,3,124,0,23500,87,111
2025-03-17_04-14-46,53821,0,23344,34864,52434,41487,258,626,27658,36072,37009,8,124,0,23513,87,111
2025-03-17_04-15-45,53833,0,23404,34864,52434,41491,255,798,27663,36071,37017,2,124,0,23525,87,111
2025-03-17_04-16-45,53845,0,23464,34864,52433,41488,254,925,27661,36069,37022,4,124,0,23533,87,111
2025-03-17_04-17-45,53857,0,23524,34862,52435,41489,257,779,27656,36071,37013,8,124,0,23477,87,111
2025-03-17_04-18-45,53869,0,23584,34862,52436,41492,256,942,27616,36070,37012,0,124,0,23480,87,111
2025-03-17_04-19-45,53881,0,23644,34857,52440,41490,258,785,27663,36069,37017,2,124,0,23327,87,111
2025-03-17_04-20-45,53893,0,23704,34863,52444,41490,254,735,27614,36070,37015,2,124,0,23513,87,111
2025-03-17_04-21-45,53905,0,23764,34863,52442,41499,255,887,27617,36072,37015,5,124,0,23513,87,111
2025-03-17_04-22-45,53917,0,23824,34861,52441,41502,256,619,27618,36072,37018,1,124,0,23447,87,111
2025-03-17_04-23-45,53929,0,23884,34864,52442,41494,256,605,27616,36133,37018,0,124,0,23539,87,111
2025-03-17_04-24-45,53941,0,23944,34862,52444,41492,263,1116,27635,36133,37016,4,124,0,23473,87,111
2025-03-17_04-25-45,53953,0,24004,34862,52445,41502,254,1451,27632,36132,37009,1,124,0,23472,87,111
2025-03-17_04-26-45,53965,0,24064,34863,52446,41496,256,817,27654,36131,37008,8,124,0,23501,87,111
2025-03-17_04-27-44,53977,0,24124,34862,52445,41498,256,728,27615,36130,37009,7,124,0,23472,87,111
2025-03-17_04-28-44,53989,0,24184,34864,52446,41503,260,1459,27632,36130,37015,6,124,0,23539,87,111
2025-03-17_04-29-44,54001,0,24244,34864,52448,41503,257,783,27664,36133,37010,7,124,0,23546,87,111
2025-03-17_04-30-44,54013,0,24304,34862,52448,41499,256,771,27657,36133,37016,2,124,0,23493,87,111
2025-03-17_04-31-44,54025,0,24364,34861,52447,41506,255,980,27618,36132,37014,4,124,0,23469,88,111
2025-03-17_04-32-44,54037,0,24424,34862,52448,41506,253,1393,27653,36132,37011,2,124,0,23507,88,111
2025-03-17_04-33-44,54049,0,24484,34861,52448,41509,255,934,27654,36129,37022,7,124,0,23476,88,111
2025-03-17_04-34-44,54061,0,24544,34861,52448,41510,257,1073,27631,36131,37013,3,124,0,23471,88,111
2025-03-17_04-35-44,54073,0,24604,34860,52448,41504,256,1348,27666,36131,37012,4,124,0,23432,87,111
2025-03-17_04-36-44,54085,0,24664,34863,52448,41512,256,868,27664,36134,37010,3,124,0,23512,87,111
2025-03-17_04-37-44,54097,0,24724,34860,52448,41502,255,948,27613,36130,37017,3,124,0,23399,87,111
2025-03-17_04-38-44,54109,0,24784,34863,52448,41507,257,1306,27665,36132,37010,6,124,0,23468,87,111
2025-03-17_04-39-44,54121,0,24844,34862,52448,41509,254,1291,27658,36135,37022,7,124,0,23406,87,111
2025-03-17_04-40-44,54133,0,24904,34855,52448,41507,252,316,27561,36136,37014,5,124,0,23147,86,111
2025-03-17_04-41-44,54145,0,24964,34857,52448,41503,255,1514,27632,36132,37017,5,124,0,23173,86,111
2025-03-17_04-42-45,54157,0,25024,34862,52445,41510,256,1411,27633,36134,37010,1,124,0,23287,86,111
2025-03-17_04-43-45,54169,0,25084,34857,52446,41497,252,1502,27633,36135,37021,4,124,0,23084,85,111
2025-03-17_04-44-45,54181,0,25144,34862,52437,41507,257,1136,27665,36135,37010,6,124,0,23195,85,111
2025-03-17_04-45-45,54193,0,25204,34859,52438,41503,254,899,27661,36133,37016,3,124,0,23056,85,111
2025-03-17_04-46-44,54205,0,25264,34856,52433,41494,253,1472,27631,36131,37012,5,124,0,22920,84,111
2025-03-17_04-47-44,54217,0,25324,34860,52433,41490,257,1797,27845,36132,37010,3,124,0,23011,84,111
2025-03-17_04-48-44,54229,0,25384,34858,52433,41498,254,1194,27633,36132,37004,3,124,0,22915,84,111
2025-03-17_04-49-44,54241,0,25444,34863,52432,41484,252,1740,27849,36131,37009,393,124,0,23050,84,111
2025-03-17_04-50-44,54253,0,25504,34861,52432,41481,252,1322,27629,36130,37014,4,124,0,22971,84,111
2025-03-17_04-51-46,54265,0,25564,34863,52429,41488,253,1188,27633,36131,37014,2,124,0,23028,83,111
2025-03-17_04-52-45,54277,0,25624,34863,52424,41482,253,1453,27660,36135,37007,3,124,0,23027,83,111
2025-03-17_04-53-45,54289,0,25684,34860,52424,41479,251,1491,27664,36133,37017,4,124,0,22940,84,111
2025-03-17_04-54-46,54301,0,25744,34864,52421,41470,253,1629,27850,36136,37016,5,124,0,23077,84,111
2025-03-17_04-55-48,54313,0,25804,34864,52417,41478,254,1008,27618,36130,37012,1,124,0,23089,84,111
2025-03-17_04-56-47,54325,0,25864,34863,52417,41474,255,1162,27666,36132,37014,5,124,0,23072,84,111
2025-03-17_04-57-47,54337,0,25924,34863,52417,41464,255,1558,27846,36135,37010,3,124,0,23084,84,111
2025-03-17_04-58-47,54349,0,25984,34861,52416,41475,257,632,27660,36129,37014,3,124,0,23028,84,111
2025-03-17_04-59-47,54361,0,26044,34860,52416,41464,254,1717,27843,36128,37016,6,124,0,22997,84,111
2025-03-17_05-00-47,54373,0,26104,34861,52416,41462,255,1109,27621,36081,37017,3,124,0,23023,84,111
2025-03-17_05-01-47,54385,0,26164,34862,52416,41470,260,1473,27632,36135,37011,5,124,0,23036,84,111
2025-03-17_05-02-47,54397,0,26224,34859,52416,41464,255,2041,27857,36130,37008,9,124,0,22920,84,111
2025-03-17_05-03-47,54409,0,26284,34861,52416,41464,255,1635,27847,36134,37006,5,124,0,22954,83,111
2025-03-17_05-04-46,54421,0,26344,34862,52416,41460,258,1641,27848,36131,37012,4,124,0,22956,83,111
2025-03-17_05-05-46,54433,0,26404,34860,52412,41460,254,1517,27628,36135,37008,5,124,0,22865,83,111
2025-03-17_05-06-46,54445,0,26464,34864,52406,41445,255,1592,27840,36137,37007,3,124,0,22968,83,111
2025-03-17_05-07-46,54457,0,26524,34862,52401,41450,253,1068,27628,36131,37010,5,124,0,22887,83,111
2025-03-17_05-08-46,54469,0,26584,34862,52400,41449,257,1560,27848,36132,37009,4,124,0,22872,82,111
2025-03-17_05-09-46,54481,0,26644,34862,52400,41440,253,1335,27656,36134,37012,3,124,0,22860,82,111
2025-03-17_05-10-46,54493,0,26704,34861,52400,41436,252,1394,27628,36134,37008,3,124,0,22818,82,111
2025-03-17_05-11-46,54505,0,26764,34862,52399,41446,254,1261,27633,36134,37018,2,124,0,22841,82,111
2025-03-17_05-12-47,54517,0,26824,34859,52394,41437,256,1412,27660,36130,37012,3,124,0,22737,82,111
2025-03-17_05-13-46,54529,0,26884,34862,52389,41428,256,1342,27632,36130,37013,3,124,0,22821,82,111
2025-03-17_05-14-46,54541,0,26944,34862,52389,41439,256,1446,27664,36133,37018,5,124,0,22808,82,111
2025-03-17_05-15-46,54553,0,27004,34862,52385,41433,257,1784,27843,36130,37008,5,124,0,22791,82,111
2025-03-17_05-16-46,54565,0,27064,34859,52384,41425,255,1309,27663,36130,37017,2,124,0,22679,82,111
2025-03-17_05-17-46,54577,0,27124,34862,52384,41417,254,1293,27660,36128,37011,4,124,0,22752,82,111
2025-03-17_05-18-46,54589,0,27184,34862,52384,41420,251,1275,27635,36129,37007,5,124,0,22728,81,111
2025-03-17_05-19-45,54601,0,27244,34856,52384,41417,254,1045,27633,36132,37010,3,124,0,22515,81,111
2025-03-17_05-20-47,54613,0,27304,34862,52373,41407,255,1036,27630,36130,37014,2,124,0,22676,81,111
2025-03-17_05-21-47,54625,0,27364,34855,52369,41412,254,1371,27632,36134,37012,2,124,0,22423,81,111
2025-03-17_05-22-46,54637,0,27424,34862,52368,41402,252,1207,27631,36134,37010,4,124,0,22616,80,111
2025-03-17_05-23-46,54649,0,27484,34862,52368,41394,256,1275,27658,36135,37004,2,124,0,22588,80,111
2025-03-17_05-24-46,54661,0,27544,34864,52368,41395,257,1188,27661,36130,37013,5,124,0,22623,80,111
2025-03-17_05-25-46,54673,0,27604,34862,52364,41393,256,1189,27657,36130,37009,3,124,0,22540,80,111
2025-03-17_05-26-46,54685,0,27664,34864,52355,41378,254,1141,27633,36130,37010,4,124,0,22584,80,111
2025-03-17_05-27-46,54697,0,27724,34860,52353,41380,251,954,27615,36129,37005,3,124,0,22448,80,111
2025-03-17_05-28-46,54709,0,27784,34859,52352,41363,253,1097,27630,36130,37010,2,124,0,22412,80,111
2025-03-17_05-29-45,54721,0,27844,34862,52352,41367,255,1212,27665,36130,37008,4,124,0,22507,80,111
2025-03-17_05-30-45,54733,0,27904,34862,52345,41357,253,1010,27615,36129,37006,3,124,0,22510,80,111
2025-03-17_05-31-45,54745,0,27964,34861,52339,41354,253,949,27619,36129,37023,4,124,0,22486,80,111
2025-03-17_05-32-45,54757,0,28024,34863,52336,41356,253,1086,27633,36070,37011,2,124,0,22555,80,111
2025-03-17_05-33-45,54769,0,28084,34863,52336,41344,255,976,27619,36068,37011,8,124,0,22570,80,111
2025-03-17_05-34-45,54781,0,28144,34863,52336,41341,254,958,27617,36072,37014,3,124,0,22583,80,111
2025-03-17_05-35-45,54793,0,28204,34863,52329,41337,257,1191,27657,36070,37008,2,124,0,22592,80,111
2025-03-17_05-36-45,54805,0,28264,34864,52321,41327,255,995,27617,36071,37013,0,124,0,22622,80,111
2025-03-17_05-37-45,54817,0,28324,34864,52320,41328,253,1011,27619,36068,37021,3,124,0,22618,80,111
2025-03-17_05-38-45,54829,0,28384,34861,52320,41321,255,999,27617,36071,37007,3,124,0,22515,80,111
2025-03-17_05-39-45,54841,0,28444,34859,52319,41307,256,833,27613,36069,37014,1,124,0,22440,80,111
2025-03-17_05-40-46,54853,0,28504,34859,52306,41302,258,885,27617,36071,37015,3,124,0,22426,80,111
2025-03-17_05-41-46,54865,0,28564,34862,52305,41304,259,952,27616,36071,37008,3,124,0,22503,80,111
2025-03-17_05-42-46,54877,0,28624,34862,52304,41290,260,910,27614,36069,37008,4,124,0,22482,79,111
2025-03-17_05-43-46,54889,0,28684,34860,52297,41287,258,877,27619,36070,37015,7,124,0,22397,79,111
2025-03-17_05-44-45,54901,0,28744,34864,52289,41271,256,991,27617,36071,37016,3,124,0,22497,79,111
2025-03-17_05-45-46,54913,0,28804,34855,52288,41270,254,823,27619,36068,37007,1,124,0,22188,79,111
2025-03-17_05-46-46,54925,0,28864,34864,52284,41256,257,802,27612,36068,37019,4,124,0,22447,79,111
2025-03-17_05-47-46,54937,0,28924,34864,52272,41253,258,989,27619,36072,37007,4,124,0,22427,78,111
2025-03-17_05-48-46,54949,0,28984,34862,52272,41239,257,941,27619,36065,37013,2,124,0,22348,78,111
2025-03-17_05-49-46,54961,0,29044,34863,52268,41243,258,889,27650,36067,37012,3,124,0,22364,78,111
2025-03-17_05-50-46,54973,0,29104,34863,52257,41222,257,798,27662,36068,37017,4,124,0,22355,78,111
2025-03-17_05-51-46,54985,0,29164,34862,52256,41215,257,793,27655,36069,37016,5,124,0,22314,78,111
2025-03-17_05-52-46,54997,0,29224,34858,52241,41211,261,863,27612,36067,37011,4,124,0,22185,78,111
2025-03-17_05-53-45,55009,0,29284,34859,52240,41200,256,840,27662,36065,37006,6,124,0,22214,78,111
2025-03-17_05-54-45,55021,0,29344,34864,52239,41192,255,810,27612,36070,37020,5,124,0,22369,78,111
2025-03-17_05-55-46,55033,0,29404,34861,52225,41184,260,1041,27631,36066,37005,3,124,0,22273,78,111
2025-03-17_05-56-46,55045,0,29464,34863,52224,41171,257,804,27612,36071,37014,7,124,0,22335,78,111
2025-03-17_05-57-46,55057,0,29524,34861,52210,41156,259,709,27613,36068,37011,3,124,0,22269,78,111
2025-03-17_05-58-46,55069,0,29584,34860,52209,41148,257,878,27615,36065,37016,4,124,0,22234,78,111
2025-03-17_05-59-46,55081,0,29644,34863,52208,41131,257,896,27661,36067,37003,11,124,0,22320,78,111
2025-03-17_06-00-46,55093,0,29704,34861,52193,41128,255,759,27614,36068,37005,3,124,0,22251,78,111
2025-03-17_06-01-46,55105,0,29764,34862,52192,41110,256,756,27613,36068,37009,2,124,0,22274,78,111
2025-03-17_06-02-45,55117,0,29824,34861,52178,41104,256,770,27652,36066,37008,1,124,0,22237,78,111
2025-03-17_06-03-45,55129,0,29884,34861,52176,41095,256,671,27651,36066,37007,6,124,0,22230,78,111
2025-03-17_06-04-45,55141,0,29944,34863,52163,41080,256,774,27665,36068,37015,4,124,0,22285,78,111
2025-03-17_06-05-45,55153,0,30004,34864,52160,41077,259,756,27654,36069,37007,4,124,0,22309,77,111
2025-03-17_06-06-45,55165,0,30064,34862,52150,41066,258,826,27617,36071,37008,1,124,0,22238,77,111
2025-03-17_06-07-45,55177,0,30124,34864,52144,41047,257,992,27619,36068,37007,2,124,0,22288,77,111
2025-03-17_06-08-45,55189,0,30184,34858,52135,41041,255,900,27658,36068,37007,1,124,0,22082,77,111
2025-03-17_06-09-45,55201,0,30244,34863,52129,41024,258,875,27650,36066,37010,6,124,0,22210,77,111
2025-03-17_06-10-45,55213,0,30304,34859,52120,41010,257,1006,27615,36130,37005,2,124,0,22051,77,111
2025-03-17_06-11-45,55225,0,30364,34856,52112,41006,258,953,27613,36129,37010,6,124,0,21915,76,111
2025-03-17_06-12-45,55237,0,30424,34849,52097,40988,255,808,27651,36129,37006,4,124,0,21632,76,111
2025-03-17_06-13-45,55249,0,30484,34852,52096,40979,255,1061,27635,36129,37006,4,124,0,21664,75,111
2025-03-17_06-14-45,55261,0,30544,34861,52081,40968,259,970,27605,36129,37015,5,124,0,21869,75,111
2025-03-17_06-15-44,55273,0,30604,34859,52077,40954,257,928,27651,36129,37021,2,124,0,21728,74,111
2025-03-17_06-16-44,55285,0,30664,34857,52064,40937,255,965,27614,36129,37008,0,124,0,21584,73,111
2025-03-17_06-17-44,55297,0,30724,34852,52049,40920,255,1115,27624,36127,37010,2,124,0,21343,73,111
2025-03-17_06-18-44,55309,0,30784,34860,52042,40899,255,858,27655,36128,37002,3,124,0,21511,72,111
2025-03-17_06-19-44,55321,0,30844,34863,52032,40882,254,1018,27634,36128,37009,7,124,0,21519,71,111
2025-03-17_06-20-44,55333,0,30904,34860,52017,40871,256,969,27602,36129,37010,0,124,0,21348,71,111
2025-03-17_06-21-44,55345,0,30964,34863,52009,40843,254,1183,27666,36126,37005,1,124,0,21372,70,111
2025-03-17_06-22-44,55357,0,31024,34863,51999,40828,257,1117,27616,36129,37010,2,124,0,21310,70,111
2025-03-17_06-23-45,55369,0,31084,34855,51984,40821,258,1060,27627,36126,37003,4,124,0,21006,69,111
2025-03-17_06-24-45,55381,0,31144,34854,51970,40796,255,1101,27626,36130,37007,2,124,0,20934,69,111
2025-03-17_06-25-45,55393,0,31204,34864,51963,40780,260,1070,27629,36128,37004,4,124,0,21214,69,111
2025-03-17_06-26-45,55405,0,31264,34863,51951,40763,257,1086,27620,36128,37005,5,124,0,21156,69,111
2025-03-17_06-27-45,55417,0,31324,34862,51937,40759,256,1196,27662,36128,37005,6,124,0,21102,68,111
2025-03-17_06-28-45,55429,0,31384,34863,51924,40739,254,1145,27621,36130,37004,3,124,0,21112,68,111
2025-03-17_06-29-45,55441,0,31444,34862,51920,40726,252,1078,27626,36133,37000,3,124,0,21062,68,111
2025-03-17_06-30-45,55453,0,31504,34864,51904,40713,257,1255,27625,36129,37005,3,124,0,21104,68,111
2025-03-17_06-31-45,55465,0,31564,34859,51890,40697,254,1292,27619,36129,37004,2,124,0,20925,68,111
2025-03-17_06-32-44,55477,0,31624,34862,51886,40678,257,1304,27651,36129,37007,3,124,0,20991,67,111
2025-03-17_06-33-44,55489,0,31684,34863,51873,40654,253,1193,27661,36131,37001,2,124,0,20993,67,111
2025-03-17_06-34-44,55501,0,31744,34861,51857,40635,257,1236,27618,36129,37010,6,124,0,20893,67,111
2025-03-17_06-35-44,55513,0,31804,34854,51851,40631,257,1271,27657,36127,37009,4,124,0,20636,67,111
2025-03-17_06-36-44,55525,0,31864,34857,51840,40614,257,1402,27658,36129,37004,4,124,0,20687,66,111
2025-03-17_06-37-44,55537,0,31924,34857,51824,40596,256,1261,27619,36130,37002,3,124,0,20641,66,111
2025-03-17_06-38-43,55549,0,31984,34857,51810,40574,256,1154,27617,36128,37000,4,124,0,20595,66,111
2025-03-17_06-39-43,55561,0,32044,34859,51800,40557,257,1285,27656,36130,37011,4,124,0,20610,65,111
2025-03-17_06-40-43,55572,0,32099,34864,51791,40534,255,1243,27618,36128,37002,5,124,0,20726,65,111
2025-03-17_06-41-43,55584,0,32159,34859,51776,40526,257,1304,27655,36131,37004,2,124,0,20524,64,111
2025-03-17_06-42-42,55596,0,32219,34853,51760,40505,255,1510,27626,36130,37000,3,124,0,20298,64,111
2025-03-17_06-43-42,55608,0,32279,34861,51744,40483,254,1234,27616,36126,37003,2,124,0,20515,64,111
